23.99,25.97,35.25,17.67,15.50,7.54,7.71,6.83,6.87,6.32,4.63,3.73,3.41,3.80,4.93,4.08,3.39,4.95,3.90,2.96,2.89,2.93,2.75,3.48,3.85,5.34,4.09,4.18,4.39,3.09,2.64,2.64,2.94,3.10,3.10,3.09,3.54
23.32,23.17,29.82,26.70,16.32,11.09,8.88,5.78,5.53,5.90,3.48,3.18,3.02,3.26,4.42,4.81,3.97,6.79,4.01,3.19,3.52,3.14,2.89,3.49,5.42,6.74,3.41,2.86,5.06,3.58,3.18,3.19,3.56,3.96,5.28,3.43,4.41
-1.00,24.46,31.72,34.42,20.50,15.50,6.93,6.08,5.47,6.17,6.58,10.12,5.13,4.09,4.35,4.15,5.56,4.70,3.77,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,20.89,30.04,30.98,22.29,16.32,10.52,14.44,12.83,19.41,17.89,12.49,7.81,5.74,5.50,4.23,4.97,5.72,4.02,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,21.14,29.78,21.76,21.45,15.98,23.95,23.24,25.91,25.46,27.75,13.13,7.48,6.40,6.07,5.74,5.08,7.39,5.03,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,14.54,21.61,24.45,16.91,17.65,22.99,21.07,29.05,28.54,27.71,13.22,7.13,6.71,5.81,4.34,4.19,4.15,5.04,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
15.45,15.53,22.19,27.74,16.42,14.92,15.10,23.83,22.61,17.37,18.71,18.01,11.04,8.85,6.30,5.69,4.33,3.75,3.99,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
21.60,26.70,19.79,24.36,22.18,20.24,15.93,14.52,13.22,12.61,14.04,20.54,23.21,14.94,10.75,6.48,4.71,3.99,4.75,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
25.24,31.17,25.02,23.75,22.93,26.59,19.22,12.23,11.26,10.60,15.01,22.58,23.12,12.61,12.11,8.71,6.11,4.12,4.05,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,22.96,23.60,27.23,22.18,20.93,18.33,12.02,9.49,10.58,13.26,27.19,27.45,24.24,18.27,12.32,8.10,6.01,5.86,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,17.92,25.32,24.22,20.39,20.16,11.64,9.32,11.05,12.55,16.42,22.67,29.61,28.22,24.11,10.14,7.57,6.05,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,16.98,18.41,20.65,20.30,21.03,13.88,9.19,10.01,11.01,12.95,15.81,21.94,26.57,27.00,18.17,7.56,8.39,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,16.64,17.99,19.14,17.56,15.90,14.89,10.27,9.28,10.11,11.53,10.21,16.83,23.18,24.47,20.91,12.13,7.50,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,19.19,22.15,20.18,18.04,16.26,14.04,10.51,10.81,11.01,11.01,14.34,18.03,20.84,19.03,14.71,9.75,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,17.09,18.75,24.51,20.15,19.67,16.89,13.59,10.91,11.19,11.71,12.56,16.76,20.65,21.05,17.60,16.81,11.32,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,16.63,19.34,18.48,16.24,15.86,14.48,11.25,10.91,11.76,11.11,12.49,18.59,22.27,20.69,19.95,18.59,8.26,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,16.83,16.52,17.34,12.47,10.56,9.45,9.40,10.19,9.70,10.11,15.03,20.54,20.86,21.00,21.55,17.90,7.96,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,14.69,17.42,11.78,10.59,8.94,6.61,8.74,9.07,8.79,11.10,14.63,19.73,20.99,20.72,23.03,13.64,6.80,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,11.14,10.81,7.92,9.52,7.64,5.59,7.51,8.10,8.37,9.98,14.98,17.00,19.44,22.56,19.79,15.16,4.91,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,12.69,12.45,8.98,6.98,10.94,9.46,6.52,7.41,8.10,8.39,9.37,12.16,14.74,24.09,17.36,19.74,17.35,3.15,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,14.24,17.14,15.27,11.36,10.81,7.45,6.13,7.21,7.71,7.21,7.58,9.85,15.67,16.18,22.71,22.92,15.52,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,16.50,12.64,10.45,9.20,8.34,5.23,5.79,6.58,7.21,7.76,7.62,9.99,13.48,19.56,21.62,14.76,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,8.56,8.75,8.61,8.74,6.77,5.42,5.25,5.90,6.37,7.91,7.62,10.27,15.50,20.00,17.43,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,15.52,15.09,9.37,7.84,9.21,9.60,6.45,5.70,6.15,6.93,7.08,7.51,11.00,17.22,17.90,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,18.34,21.18,16.52,9.44,8.28,10.95,7.31,5.19,5.65,6.22,6.43,7.63,7.81,13.04,17.39,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,12.62,17.92,12.33,8.80,9.18,9.15,6.46,5.27,5.70,5.88,6.51,6.66,11.31,11.79,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,15.25,16.88,12.73,9.45,8.93,6.85,4.90,4.42,5.09,5.53,6.30,11.15,8.24,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,10.16,9.95,13.71,12.35,7.58,7.69,4.35,4.38,5.50,5.59,7.25,7.19,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.85,9.07,11.89,12.23,11.08,6.18,5.00,4.57,4.84,7.91,9.52,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.65,9.47,11.19,13.52,7.79,5.96,7.77,6.92,8.56,9.09,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.20,9.60,12.48,15.06,17.72,15.76,17.22,15.42,11.40,12.49,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.57,9.74,12.94,14.23,14.62,15.42,14.29,17.45,13.87,10.58,9.72,10.01,9.00,7.58,6.93,6.66,3.78,4.77,4.42,4.23,4.31,4.91
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,11.18,11.40,12.65,12.66,13.10,13.07,12.50,13.26,12.16,9.87,9.91,11.41,11.83,12.65,15.41,8.42,5.74,4.79,4.84,5.46,6.75
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,11.30,10.36,12.09,12.03,13.08,-1.00,-1.00,12.41,11.51,8.65,8.15,8.37,7.37,7.20,8.90,7.53,4.68,6.55,5.71,6.28,7.13
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.52,7.31,9.52,10.71,7.75,7.42,10.49,5.35,3.36,6.39,7.03,6.88
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.84,-1.00,11.02,-1.00,9.04,-1.00,9.55,7.87,9.41,9.37,10.54,9.44,5.22,4.09,3.77,5.19,6.73
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,9.62,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,8.02,8.24,9.87,10.38,4.08,2.16,4.08,4.19,4.30
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,6.97,-1.00,-1.00,-1.00,8.82,8.80,10.27,13.11,5.61,2.78,3.01,5.09,6.54
